7.4852,5.5646,4.6162,4.2151,3.4173,3.1505,2.9412,2.5891,2.4292,2.2604,2.2057,1.954,1.9859,1.8995,1.8158,1.7559,1.6141,1.6031,1.4813,1.4513,1.4926,1.5213,1.5024,1.5036,1.4481,1.3824,1.3836,1.3267,1.2897,1.2363,1.2383,1.1808,1.1564,1.128,1.1362,1.0665,1.0549,1.0455,1.0182,1.0531,1.0434,1.0338,1.0061,1.0513,1.0227,1.029,1.0048,1.0298,1.0688,1.0542,1.0417,1.0279,1.044,1.0317,1.068,1.0639,1.0729,1.0584,1.0889,1.12,1.1516,1.1761,1.1564,1.1521,1.1662,1.1538,1.1493,1.2012,1.2312,1.193,1.2571,1.3357,1.3233,1.3699,1.3983,1.3664,1.3352,1.2495,1.2656,1.2434,1.2558,1.2657,1.2521,1.2469,1.3629,1.3454,1.4264,1.4518,1.5064,1.514,1.566,1.614
7.7675,6.53,5.3733,4.3897,3.8273,3.3095,2.9582,2.7847,2.3808,2.4019,2.2799,2.1566,2.0489,1.9332,1.8507,1.7118,1.633,1.5923,1.6235,1.5411,1.511,1.5248,1.5452,1.5773,1.4793,1.4143,1.3831,1.3751,1.3375,1.3068,1.2939,1.222,1.1597,1.1713,1.1757,1.1453,1.0727,1.0422,1.0558,1.0413,1.0399,1.0331,1.0454,1.0728,1.0597,1.0462,1.039,1.0323,1.0611,1.071,1.0431,1.029,1.0281,1.0492,1.0521,1.0532,1.0646,1.0616,1.0716,1.0964,1.1064,1.1144,1.1224,1.1315,1.1342,1.1497,1.1482,1.1719,1.2063,1.2109,1.2374,1.2811,1.3177,1.2981,1.335,1.3353,1.3181,1.321,1.29,1.2791,1.2668,1.3132,1.2832,1.312,1.362,1.3804,1.3878,1.4426,1.4522,1.4946,1.5154,1.5692
7.4787,4.963,5.3616,4.4389,3.7995,3.4195,3.1084,2.8196,2.4895,2.3985,2.3027,2.2067,2.0855,1.9803,1.8739,1.7701,1.6654,1.6295,1.6319,1.5637,1.5143,1.5017,1.5456,1.5651,1.4859,1.4403,1.3967,1.4065,1.3663,1.3416,1.3234,1.2333,1.1893,1.1653,1.1771,1.1526,1.0783,1.0905,1.0502,1.0437,1.0489,1.0181,1.0481,1.0664,1.0739,1.0657,1.0512,1.0507,1.0352,1.0774,1.0581,1.0196,1.0138,1.0307,1.0225,1.0355,1.0566,1.0465,1.0554,1.0896,1.0817,1.1073,1.1343,1.1277,1.091,1.1058,1.119,1.1432,1.1825,1.1871,1.23,1.2628,1.2634,1.2657,1.2842,1.3061,1.2822,1.3416,1.3399,1.3448,1.3453,1.3209,1.351,1.3189,1.3784,1.4109,1.3915,1.4079,1.4368,1.5031,1.5369,1.5117
8.0265,5.1658,5.1752,4.5649,3.8469,3.491,3.1889,2.8413,2.5145,2.3681,2.3071,2.2774,2.0699,1.9947,1.9507,1.859,1.7566,1.6553,1.6321,1.5888,1.5462,1.4955,1.5487,1.5544,1.4913,1.4819,1.4095,1.4096,1.3707,1.3461,1.334,1.2929,1.2386,1.1866,1.1956,1.1497,1.1328,1.1025,1.1088,1.0488,1.0544,1.0247,1.0168,1.0586,1.0696,1.0575,1.0662,1.0616,1.0461,1.0536,1.055,1.0432,1.0172,1.0132,1.0216,1.006,1.0231,1.026,1.0459,1.0744,1.0869,1.1053,1.1015,1.1032,1.0976,1.082,1.0883,1.1286,1.1497,1.1915,1.2161,1.2299,1.2467,1.3108,1.25,1.257,1.2598,1.3361,1.3764,1.3498,1.3617,1.3887,1.3713,1.3925,1.4071,1.4092,1.4585,1.444,1.5048,1.5028,1.5135,1.5166
8.37,5.9689,5.4225,4.4695,3.8438,3.5315,3.23,2.8503,2.5943,2.3986,2.3073,2.3007,2.0933,2.0828,2.027,1.8887,1.7672,1.6676,1.5952,1.5735,1.5831,1.5681,1.5476,1.5453,1.5087,1.4809,1.4494,1.4341,1.3909,1.3648,1.3573,1.3338,1.2541,1.1979,1.219,1.1825,1.1864,1.1544,1.1305,1.0851,1.0541,1.0493,1.0143,1.045,1.0876,1.0516,1.0582,1.0653,1.0668,1.0688,1.0427,1.0618,1.0384,1.0328,0.99904,0.9853,1.0058,1.0358,1.0492,1.0482,1.0586,1.0642,1.0887,1.0547,1.0958,1.0852,1.0727,1.1,1.1226,1.1492,1.2044,1.2425,1.2236,1.2736,1.2561,1.2423,1.2926,1.294,1.3438,1.396,1.398,1.4329,1.4015,1.4265,1.3457,1.3948,1.4355,1.4719,1.5368,1.5243,1.5095,1.4935
8.103,6.905,5.4191,4.6307,3.8577,3.5709,3.3651,2.9706,2.6351,2.4121,2.2811,2.3098,2.2525,2.0907,2.0118,1.9386,1.7875,1.6775,1.6041,1.5875,1.6175,1.5869,1.5361,1.5152,1.5129,1.51,1.4657,1.4371,1.4099,1.3932,1.3711,1.3543,1.3373,1.2728,1.2153,1.2319,1.1771,1.1641,1.1382,1.1166,1.0911,1.0691,1.0427,1.0407,1.0689,1.0632,1.0577,1.0729,1.074,1.0841,1.0615,1.0529,1.0557,1.0341,1.004,0.99079,0.99292,0.99495,1.0421,1.0341,1.0372,1.0542,1.0665,1.0585,1.0667,1.0749,1.0723,1.0828,1.12,1.1293,1.1869,1.2186,1.2308,1.2481,1.2497,1.2219,1.2954,1.3085,1.3198,1.355,1.4152,1.4266,1.4174,1.3777,1.373,1.3449,1.4253,1.4373,1.493,1.5187,1.5064,1.4677
9.0126,6.7338,5.1835,4.719,3.9494,3.6443,3.3801,2.899,2.6604,2.5329,2.3579,2.2322,2.2788,2.1468,2.0786,1.9579,1.8447,1.709,1.6316,1.6363,1.665,1.5971,1.561,1.5071,1.5168,1.5113,1.482,1.4549,1.4546,1.4119,1.3895,1.4161,1.3574,1.2932,1.3008,1.2467,1.2139,1.1701,1.1446,1.1446,1.1436,1.0776,1.0731,1.0319,1.0397,1.0585,1.0532,1.0586,1.0771,1.1311,1.0772,1.0724,1.0443,1.0206,1.0145,1.004,0.99406,0.98409,1.0102,1.0398,1.032,1.0606,1.0662,1.0377,1.088,1.0588,1.0424,1.0501,1.0713,1.114,1.1758,1.1916,1.215,1.2342,1.214,1.2104,1.2821,1.293,1.2811,1.3395,1.3335,1.3555,1.3733,1.3786,1.3496,1.34,1.3671,1.4138,1.4687,1.4775,1.4759,1.4635
NaN,7.2733,5.2084,4.9524,4.0458,3.7148,3.4853,2.9667,2.6998,2.552,2.3916,2.236,2.3028,2.2293,2.1414,2.0331,1.9645,1.787,1.6537,1.6412,1.6629,1.635,1.5791,1.5644,1.5446,1.5067,1.5158,1.4689,1.4895,1.4028,1.4235,1.4392,1.4023,1.3989,1.3689,1.2836,1.2402,1.2169,1.1598,1.19,1.1578,1.1261,1.0774,1.0655,1.0475,1.0599,1.0536,1.0594,1.08,1.1262,1.1096,1.082,1.0504,1.0235,1.0333,1.0045,1.003,1.0143,0.99155,1.0216,1.0265,1.0233,1.0706,1.0778,1.0786,1.0703,1.0517,1.0574,1.0492,1.0831,1.1459,1.1836,1.1987,1.2265,1.2493,1.2098,1.2677,1.2666,1.2732,1.2913,1.304,1.3225,1.3399,1.3616,1.3316,1.367,1.3841,1.388,1.4224,1.4211,1.416,1.3961
NaN,6.2574,6.3967,5.421,4.2081,3.7513,3.5046,3.0399,2.7866,2.5803,2.3956,2.3602,2.3117,2.2466,2.1484,2.1007,1.9582,1.9075,1.7461,1.6912,1.6806,1.6395,1.6119,1.5729,1.5446,1.5404,1.5159,1.4832,1.5059,1.4803,1.4405,1.4486,1.5216,1.459,1.3955,1.3432,1.2716,1.2466,1.1936,1.2127,1.2105,1.1388,1.1259,1.0799,1.0607,1.055,1.0558,1.066,1.0877,1.1271,1.1357,1.0872,1.0671,1.0255,1.0322,1.0166,1.0221,1.0248,0.99642,1.0133,1.0072,1.0197,1.0748,1.0713,1.0705,1.0684,1.0607,1.0684,1.0813,1.104,1.1048,1.1375,1.1782,1.2101,1.2314,1.2178,1.2118,1.2393,1.2494,1.2761,1.2845,1.3297,1.3254,1.3369,1.3263,1.3587,1.4033,1.3588,1.3858,1.379,1.3391,1.3883
NaN,6.5646,7.3239,5.4109,4.5551,3.7452,3.3923,3.1102,2.9056,2.6905,2.4533,2.3583,2.301,2.2693,2.2316,2.1308,2.0422,1.9273,1.8375,1.6973,1.7258,1.642,1.6276,1.6005,1.5919,1.6073,1.5423,1.4752,1.5052,1.5018,1.475,1.5156,1.5258,1.4832,1.4619,1.3558,1.3165,1.2739,1.2622,1.2198,1.1923,1.1972,1.1658,1.0826,1.0789,1.0494,1.0685,1.0639,1.0847,1.1106,1.1268,1.1028,1.069,1.0468,1.0374,1.0126,1.0022,1.016,0.9942,0.98954,1.001,1.0328,1.0647,1.0691,1.0627,1.0598,1.0576,1.0689,1.0941,1.1005,1.1023,1.1172,1.1552,1.1924,1.2265,1.2295,1.2306,1.2269,1.2243,1.2443,1.2843,1.3043,1.3187,1.3167,1.3456,1.3473,1.3565,1.3733,1.3901,1.3563,1.3922,1.3482
