7.8434,7.8399,5.97,5.159,4.7058,4.4181,4.2993,4.0509,3.8579,4.086,3.9178,3.2004,3.2429,3.1064,2.9469,2.8648,2.7057,2.7106,2.5324,2.4551,2.683,2.7186,2.7342,2.6477,2.5496,2.471,2.2988,2.1642,2.1479,2.0284,2.1389,2.05,2.0156,1.9552,1.9221,1.8458,1.8189,1.8635,1.8515,1.8507,1.8486,1.9068,1.904,1.8237,1.8185,1.8247,1.7753,1.8065,1.8046,1.7436,1.7223,1.776,1.7356,1.739,1.7377,1.7598,1.8508,1.8869,1.9568,2.018,2.1365,2.2062,2.1898,2.1936,2.2824,2.2211,2.3324,2.2481,2.3188,2.2915,2.2604,2.2876,2.1958,2.2014,2.1771,2.0604,2.0305,1.9485,1.8827,1.8119,1.8152,1.8173,1.8527,1.8602,1.9886,2.0541,2.2031,2.1806,2.274,2.2482,2.3058,2.2681
9.2033,8.0723,6.5178,5.2539,4.6615,4.5186,4.4378,4.3811,4.1416,4.0257,4.1408,3.5605,3.2647,3.2199,3.0947,2.7457,2.6236,2.6425,2.5249,2.6643,2.6135,2.6593,2.7756,2.6232,2.5449,2.4867,2.2599,2.2012,2.1439,2.1106,2.164,2.1237,2.0268,1.9303,1.9676,1.929,1.9068,1.8993,1.8486,1.7919,1.8131,1.865,1.8579,1.8259,1.8894,1.9163,1.8136,1.7982,1.782,1.842,1.7586,1.7435,1.6712,1.6081,1.7076,1.7391,1.7774,1.753,1.777,1.9517,1.9475,2.1202,2.181,2.1613,2.3167,2.1325,2.3268,2.3083,2.3021,2.2522,2.3123,2.2784,2.2169,2.1227,2.0566,2.0627,2.0572,1.9797,1.9289,1.8855,1.8087,1.7864,1.783,1.7988,1.9336,2.0087,2.094,2.1449,2.2303,2.1292,2.1686,2.2649
8.7483,8.1027,6.4695,5.1602,4.6939,4.6464,4.438,4.2273,4.0924,4.0623,4.1121,3.8393,3.313,3.1884,3.0407,2.8953,2.6409,2.6569,2.5213,2.6612,2.5987,2.6793,2.7887,2.6735,2.5239,2.5069,2.3933,2.2309,2.2106,2.1795,2.2116,2.1325,2.0867,1.9287,2.0008,2.0094,1.9525,1.9527,1.8463,1.8132,1.832,1.8584,1.8734,1.8608,1.8556,1.8642,1.8719,1.8367,1.834,1.8701,1.8296,1.7001,1.6596,1.599,1.6045,1.6883,1.7475,1.6951,1.7535,1.8278,1.9067,2.0208,2.0428,2.101,2.1352,2.0985,2.3002,2.253,2.2958,2.241,2.2876,2.2652,2.2289,2.0891,2.1558,2.0478,2.0977,2.0346,2.0566,1.9263,1.9451,1.7949,1.8676,1.8421,1.9362,1.9445,2.0627,2.1897,2.1982,2.1426,2.1522,2.2304
9.4604,8.3689,6.4406,5.1745,4.8101,4.7163,4.3661,4.4612,4.05,4.1071,4.0685,3.9636,3.4604,3.2637,3.0749,2.9574,2.8754,2.4788,2.5663,2.6344,2.6814,2.6587,2.7598,2.6198,2.4993,2.6287,2.4159,2.3044,2.2221,2.2388,2.252,2.1758,2.0335,1.9745,1.9964,2.036,2.0286,1.9433,1.9003,1.8767,1.8383,1.8614,1.8351,1.8656,1.8585,1.861,1.8846,1.8866,1.8128,1.828,1.7899,1.7589,1.6369,1.6208,1.6039,1.6223,1.673,1.6739,1.6631,1.766,1.8801,1.9488,1.9503,2.0439,2.0067,2.0999,2.2526,2.3404,2.2631,2.3041,2.3141,2.2028,2.1814,2.098,2.1056,2.0781,2.093,2.0469,2.1039,2.0621,1.9276,1.851,1.773,1.8465,1.9092,1.8891,2.1015,2.2282,2.1932,2.1679,2.1891,2.2352
10.46,6.456,6.4067,5.2754,4.9885,4.8782,4.3667,4.39,4.3709,4.0775,4.0691,3.9538,3.4839,3.3262,3.0946,2.9415,2.8475,2.4776,2.5468,2.6382,2.582,2.6689,2.7014,2.5935,2.5641,2.6125,2.4797,2.3299,2.3174,2.2591,2.2389,2.226,2.0681,2.0029,2.0272,2.0478,2.0149,2.0109,1.9763,1.9386,1.8778,1.8508,1.854,1.7872,1.8625,1.858,1.9221,1.8799,1.9239,1.8587,1.7748,1.7313,1.7002,1.7518,1.6595,1.656,1.6284,1.6459,1.6312,1.6746,1.8302,1.8244,1.9049,1.8886,1.9853,2.023,2.2296,2.2592,2.3407,2.3382,2.2621,2.1595,2.1354,2.0705,2.1192,2.1524,2.1428,2.0389,2.0879,2.0386,2.0511,1.9405,1.8693,1.8002,1.786,1.8816,2.0275,2.2097,2.149,2.1427,2.1751,2.154
9.8742,7.6652,6.5198,5.5747,4.8932,4.7967,4.2727,4.4723,4.257,4.0461,4.1253,3.8781,3.5246,3.3657,3.1051,3.0255,2.8534,2.4918,2.5671,2.5787,2.6382,2.6186,2.6579,2.6616,2.6449,2.6519,2.4671,2.2925,2.3357,2.2956,2.2526,2.2482,2.1216,2.074,2.0488,2.0682,2.0319,1.9755,1.9897,1.9838,1.8819,1.8286,1.8201,1.7937,1.8463,1.903,1.9021,1.9366,1.9118,1.8815,1.7685,1.7329,1.7082,1.7514,1.7578,1.6489,1.6131,1.5802,1.6012,1.5996,1.6949,1.7867,1.7612,1.8442,1.8675,1.9918,1.9779,2.1011,2.3618,2.2987,2.2734,2.159,2.1079,2.0622,2.066,2.0957,2.125,2.1195,2.0067,2.0519,2.085,1.9843,1.8568,1.677,1.7702,1.7306,1.9804,2.0232,2.1952,2.1089,2.1298,2.0608
13.039,7.4263,6.059,5.6638,4.9133,4.933,4.3962,4.4244,4.2824,3.9001,3.8784,3.6967,3.7182,3.4379,3.2179,3.0978,2.8409,2.5371,2.5782,2.5882,2.6971,2.6526,2.6212,2.6389,2.6371,2.5541,2.4687,2.4264,2.3437,2.28,2.288,2.2748,2.1398,2.0846,2.1252,2.0991,2.0173,2.0262,1.9203,1.9899,1.9786,1.8344,1.8429,1.7818,1.7728,1.8862,1.8727,1.9185,1.9347,1.9413,1.8035,1.7363,1.7081,1.8432,1.7438,1.6982,1.618,1.5629,1.526,1.5931,1.6267,1.665,1.6967,1.7528,1.8177,1.8726,1.9577,2.0965,2.1654,2.2682,2.2899,2.1881,2.1493,2.0654,2.0604,2.0095,2.0656,2.0964,2.0502,2.0661,2.0229,1.9818,1.8771,1.7132,1.859,1.7881,1.8329,1.9398,1.9277,2.026,2.1086,2.0789
NaN,8.7517,5.8662,5.7744,4.8892,4.6872,4.4015,4.43,4.408,3.8901,3.6733,3.6614,3.7486,3.6213,3.3768,3.054,2.993,2.7007,2.5838,2.5249,2.6729,2.6464,2.6711,2.67,2.631,2.5617,2.4775,2.4539,2.3652,2.2978,2.2912,2.2835,2.2503,2.1944,2.2044,2.1043,2.0394,1.9959,1.9698,2.0049,1.9784,1.9086,1.8413,1.8249,1.7979,1.8572,1.8651,1.9358,1.9226,2.0154,1.9529,1.8239,1.7601,1.8666,1.8192,1.718,1.6413,1.5033,1.5167,1.5009,1.6011,1.6268,1.7148,1.7221,1.795,1.8313,1.8903,2.0258,2.163,2.1796,2.2119,2.1915,2.0866,2.1083,2.0758,2.0341,2.0257,2.0322,2.0755,2.0687,2.0432,2.0004,1.9942,1.8058,1.8799,1.8383,1.8729,1.8689,1.8538,1.978,1.967,1.9682
NaN,9.9672,6.5791,5.8263,5.1608,4.8092,4.4341,4.4084,4.4406,4.1384,3.6931,3.6197,3.7917,3.6165,3.4405,3.2345,2.9977,2.668,2.5668,2.5362,2.5602,2.5402,2.5837,2.6587,2.6213,2.5502,2.456,2.5043,2.4416,2.377,2.3028,2.2758,2.2704,2.2984,2.1907,2.0978,2.0187,1.9834,1.8847,2.0226,2.0086,1.9428,1.918,1.818,1.7758,1.8325,1.8736,1.9052,1.9304,2.0259,2.0076,1.8635,1.7983,1.713,1.7383,1.7166,1.609,1.5212,1.4941,1.5181,1.5554,1.6285,1.6676,1.7118,1.7731,1.7898,1.8348,1.9113,2.0694,2.0797,2.0902,2.0997,2.1445,2.147,2.0523,2.0265,1.9793,1.9987,2.0541,2.0806,2.0438,2.145,2.0206,1.9561,1.8353,1.8843,1.9214,1.887,1.8609,1.9612,1.9108,1.954
NaN,10.509,8.008,6.153,5.2279,4.7215,4.6512,4.244,4.3977,4.4045,3.9323,3.6309,3.7734,3.7567,3.6375,3.2231,2.9294,2.6757,2.5964,2.5515,2.5066,2.5089,2.482,2.574,2.5467,2.574,2.5453,2.525,2.4915,2.3642,2.306,2.2603,2.2834,2.3109,2.2664,2.1108,2.0531,1.973,1.8846,1.9987,1.9911,1.962,1.9104,1.8209,1.7912,1.8161,1.8436,1.8865,1.9112,2.0104,2.0417,1.9209,1.8275,1.8249,1.7839,1.7345,1.6411,1.5994,1.5643,1.5218,1.5613,1.6094,1.6799,1.6919,1.804,1.8289,1.8225,1.8816,1.9042,2.0628,2.0947,2.0193,2.1389,2.2252,2.1965,2.1461,2.0367,2.012,2.0001,2.0599,2.0879,2.1549,2.0106,1.9492,1.9687,1.9459,1.9281,1.9756,1.9748,1.9266,2.0354,1.9789
