2.6054,2.4889,2.324,2.2297,2.1368,2.1429,2.0401,2.0049,1.9491,1.8774,1.9642,1.9436,1.8451,1.7916,1.7108,1.5834,1.5456,1.4952,1.4718,1.4701,1.5078,1.5848,1.657,1.6318,1.614,1.6108,1.6536,1.6485,1.6037,1.615,1.6076,1.6074,1.5994,1.5584,1.5723,1.5679,1.557,1.5281,1.5402,1.5675,1.5619,1.5189,1.5145,1.5231,1.5219,1.5515,1.57,1.5646,1.5474,1.479,1.4779,1.4548,1.448,1.4607,1.4485,1.4313,1.4571,1.4641,1.4528,1.4892,1.5317,1.5309,1.5427,1.5581,1.5797,1.6081,1.7148,1.7296,1.8059,1.8719,1.9235,1.9632,1.9942,2.0401,2.024,2.0036,2.0131,2.0491,2.026,2.0008,2.0257,2.0196,2.0702,2.0371,2.1048,2.0628,2.0535,2.0859,2.1458,2.1566,2.1562,2.1768
2.6384,2.5478,2.5728,2.3001,2.2537,2.187,2.0969,2.0768,1.9725,1.9541,1.9332,1.9503,1.8967,1.845,1.7548,1.6575,1.5898,1.5124,1.4972,1.4782,1.4691,1.5224,1.5957,1.636,1.643,1.6626,1.6573,1.6524,1.6111,1.6053,1.6135,1.6122,1.6171,1.5948,1.5759,1.5565,1.5673,1.5351,1.5538,1.5636,1.5918,1.5501,1.5859,1.5431,1.541,1.538,1.5445,1.566,1.5404,1.5256,1.5104,1.4683,1.4468,1.4484,1.4376,1.4457,1.4484,1.4455,1.4544,1.4653,1.4692,1.5169,1.5412,1.5404,1.5754,1.5948,1.6976,1.7375,1.8015,1.8465,1.9137,1.9765,2.0083,2.0434,2.0882,2.1023,2.0416,2.0547,2.0053,2.0347,1.9957,2.0253,2.037,2.0699,2.1201,2.1513,2.0597,2.1,2.1838,2.2168,2.2151,2.1882
2.6845,2.8172,2.5781,2.4871,2.2629,2.2076,2.1558,2.1301,2.0342,1.9569,1.9401,1.9644,1.9297,1.8798,1.7738,1.7097,1.6152,1.549,1.5062,1.508,1.4625,1.4962,1.5848,1.6188,1.6156,1.6609,1.655,1.6543,1.6404,1.6606,1.6569,1.6071,1.6533,1.6239,1.5716,1.575,1.5459,1.5924,1.5541,1.6017,1.6038,1.5931,1.5791,1.566,1.5617,1.545,1.5317,1.5226,1.545,1.5287,1.5362,1.4681,1.4601,1.4482,1.4459,1.4398,1.4469,1.4514,1.4553,1.4463,1.4394,1.5102,1.5359,1.5336,1.5597,1.5981,1.6392,1.7319,1.7962,1.8473,1.9006,1.9626,2.0443,2.0174,2.0789,2.1025,2.0937,2.1077,2.0619,2.024,2.0258,2.0225,2.0386,2.086,2.14,2.1544,2.0605,2.077,2.1388,2.2227,2.1846,2.2589
2.8551,2.7608,2.556,2.4564,2.3201,2.2233,2.1865,2.2176,2.0646,1.9545,1.9621,2.0137,1.9909,1.8938,1.8467,1.7315,1.6503,1.6118,1.5729,1.5106,1.4891,1.4953,1.5548,1.5918,1.6143,1.6644,1.6501,1.6639,1.641,1.6723,1.6761,1.6553,1.6516,1.6468,1.5915,1.564,1.5708,1.5925,1.5705,1.5997,1.6031,1.5961,1.5953,1.5615,1.5628,1.5651,1.5264,1.5446,1.5518,1.5369,1.5353,1.5128,1.4691,1.4374,1.4639,1.4533,1.4616,1.4439,1.4596,1.4487,1.4917,1.5013,1.5276,1.5306,1.5547,1.5871,1.5951,1.677,1.7296,1.8265,1.8849,1.9255,2.0165,2.0089,2.0632,2.1225,2.0995,2.1319,2.0721,2.0628,2.0615,2.0632,2.0497,2.1119,2.1251,2.1029,2.0632,2.094,2.1859,2.2322,2.1825,2.218
3.3552,2.9604,2.5975,2.4986,2.3853,2.2672,2.2211,2.2445,2.1236,1.9788,1.954,2.0107,1.9896,1.9301,1.8565,1.7641,1.7122,1.6262,1.6061,1.5306,1.4718,1.4712,1.5167,1.5689,1.629,1.6574,1.6577,1.6709,1.6663,1.687,1.7021,1.702,1.6673,1.6499,1.6376,1.5989,1.6031,1.6205,1.6115,1.6268,1.6104,1.6137,1.605,1.592,1.5714,1.564,1.5469,1.5521,1.5379,1.5514,1.5451,1.5518,1.5093,1.4698,1.4374,1.4678,1.4411,1.4453,1.457,1.4605,1.4829,1.4866,1.5067,1.5054,1.5558,1.5683,1.5987,1.6792,1.7256,1.8026,1.8136,1.9096,2.0062,1.99,2.0534,2.0728,2.1138,2.1241,2.1111,2.1131,2.1554,2.0759,2.0864,2.1349,2.1094,2.0881,2.1162,2.1111,2.2028,2.177,2.2312,2.2208
3.365,2.8799,2.641,2.5877,2.3754,2.3491,2.3397,2.248,2.174,2.0347,1.9565,1.9913,2.0107,1.9597,1.8786,1.8127,1.7119,1.7035,1.6226,1.5316,1.4775,1.4838,1.5121,1.5574,1.608,1.6649,1.6662,1.6807,1.6665,1.7258,1.7002,1.7172,1.683,1.6772,1.6435,1.6307,1.5967,1.5884,1.6368,1.6384,1.6321,1.653,1.6326,1.617,1.5766,1.5488,1.5434,1.5766,1.5491,1.5658,1.5575,1.552,1.5357,1.4863,1.4908,1.4657,1.44,1.4527,1.4417,1.4664,1.4901,1.4875,1.4622,1.5312,1.5331,1.5575,1.5798,1.6677,1.717,1.7567,1.7971,1.8823,1.9646,2.0076,2.034,2.0741,2.0658,2.106,2.1193,2.1366,2.1746,2.1237,2.0839,2.1175,2.1148,2.1155,2.1158,2.152,2.1748,2.1645,2.1833,2.1926
3.4884,2.6667,2.6258,2.6577,2.3634,2.3465,2.353,2.3257,2.2245,2.1299,1.994,1.9518,2.0522,1.9887,1.938,1.8415,1.779,1.7389,1.6991,1.5487,1.5014,1.4782,1.4924,1.5428,1.5902,1.6226,1.6457,1.6775,1.6716,1.6839,1.7304,1.7456,1.7182,1.705,1.6863,1.6387,1.6145,1.6081,1.6274,1.6388,1.6536,1.6557,1.6823,1.6274,1.5988,1.6037,1.5624,1.5824,1.5672,1.5901,1.5747,1.5869,1.558,1.5392,1.4919,1.4822,1.434,1.4575,1.4465,1.48,1.4825,1.4853,1.4975,1.5343,1.5792,1.5572,1.5926,1.6608,1.6938,1.7326,1.7468,1.844,1.9103,1.9443,1.9946,2.0512,2.079,2.0889,2.1246,2.156,2.1683,2.1264,2.126,2.0895,2.1529,2.1321,2.1875,2.1703,2.1761,2.1759,2.1651,2.1791
NaN,2.7309,2.6255,2.6923,2.3662,2.4613,2.4118,2.3259,2.2645,2.1407,2.0692,1.9706,2.0322,2.0599,2.0121,1.918,1.861,1.7589,1.7115,1.5897,1.5098,1.5031,1.4899,1.5102,1.5554,1.6158,1.6404,1.6651,1.6905,1.6857,1.7322,1.7706,1.7717,1.7635,1.7254,1.6766,1.6581,1.6257,1.6377,1.6495,1.657,1.6834,1.6841,1.6371,1.6144,1.6215,1.611,1.5814,1.5611,1.5993,1.6115,1.6047,1.5986,1.5441,1.5427,1.4927,1.4466,1.4657,1.4524,1.4719,1.4897,1.5103,1.5152,1.5854,1.5879,1.5774,1.602,1.6555,1.6805,1.6866,1.7112,1.7823,1.862,1.9109,1.9754,2.0342,2.0427,2.0554,2.0956,2.1707,2.1801,2.1335,2.1756,2.171,2.1604,2.1572,2.2045,2.2358,2.1794,2.2147,2.1499,2.1809
NaN,3.2551,2.7596,2.8918,2.4643,2.5237,2.4201,2.4483,2.2824,2.2401,2.0928,2.0386,2.0807,2.0627,2.0368,2.004,1.886,1.8257,1.7197,1.6404,1.5622,1.5523,1.513,1.5111,1.546,1.5892,1.6327,1.664,1.6908,1.7066,1.735,1.762,1.8216,1.8464,1.7743,1.7256,1.6775,1.6912,1.6377,1.6603,1.6823,1.6996,1.7026,1.6321,1.643,1.6372,1.6072,1.5872,1.563,1.6106,1.6115,1.6132,1.6273,1.5884,1.5915,1.5348,1.5096,1.4724,1.4766,1.4771,1.4919,1.5153,1.5253,1.5747,1.5936,1.5735,1.6364,1.6517,1.6402,1.6417,1.6763,1.751,1.8272,1.9178,1.922,1.9821,1.978,2.0268,2.0938,2.1483,2.2085,2.1552,2.1812,2.1995,2.185,2.1888,2.2264,2.2401,2.2043,2.1939,2.1408,2.2047
NaN,3.2584,3.0386,2.8327,2.5944,2.4986,2.53,2.4868,2.3736,2.3309,2.1925,2.0252,2.0722,2.1126,2.0777,2.0183,1.9549,1.8416,1.7703,1.6653,1.6278,1.564,1.5636,1.5287,1.5501,1.5869,1.6235,1.6566,1.6688,1.706,1.7425,1.784,1.8258,1.8491,1.8724,1.7385,1.7376,1.7005,1.7257,1.6816,1.6978,1.737,1.7544,1.691,1.6533,1.6345,1.6436,1.5879,1.5748,1.6204,1.6349,1.6545,1.6388,1.628,1.6077,1.5838,1.5919,1.5488,1.5358,1.4999,1.5027,1.516,1.5407,1.5808,1.6127,1.641,1.6527,1.6542,1.6495,1.633,1.6568,1.6856,1.7921,1.8444,1.8877,1.9066,1.997,2.0241,2.0812,2.1079,2.1321,2.1483,2.186,2.1906,2.1936,2.1739,2.2549,2.2386,2.1709,2.1755,2.1609,2.1538
